time,AccX,AccY,AccZ,pressureTR, pressureBR, pressureTL, pressureBL,rawPressureTR,rawPressureBR,rawPressureTL,rawPressureBL
22:1:19.512837,0.019231,0.018519,-1.000000,,,,,,,,
22:1:19.560316,0.000000,0.018519,-1.038462,,,,,,,,
22:1:19.617927,0.019231,0.018519,-1.000000,,,,,,,,
22:1:19.637037,0.000000,0.018519,-1.038462,,,,,,,,
22:1:19.640243,0.019231,0.000000,-1.019231,,,,,,,,
22:1:19.667637,0.000000,0.018519,-1.038462,,,,,,,,
22:1:19.715374,0.019231,0.018519,-1.019231,,,,,,,,
22:1:19.722775,0.000000,0.018519,-1.057692,,,,,,,,
22:1:19.746403,0.019231,0.018519,-1.000000,,,,,,,,
22:1:19.751532,0.000000,0.018519,-1.038462,,,,,,,,
22:1:19.768877,0.019231,0.018519,-1.000000,,,,,,,,
22:1:19.776895,0.000000,0.018519,-1.038462,,,,,,,,
22:1:19.800131,0.019231,0.018519,-1.000000,,,,,,,,
22:1:19.867668,0.000000,0.018519,-1.038462,,,,,,,,
22:1:19.885303,0.019231,0.018519,-1.000000,,,,,,,,
22:1:19.942912,0.000000,0.018519,-1.038462,,,,,,,,
22:1:19.960364,0.019231,0.018519,-1.000000,,,,,,,,
22:1:19.965978,0.000000,0.018519,-1.038462,,,,,,,,
22:1:19.991391,0.019231,0.000000,-1.019231,,,,,,,,
22:1:19.995681,0.038462,0.000000,-1.038462,,,,,,,,
22:1:20.013461,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.040301,0.000000,0.000000,-1.038462,,,,,,,,
22:1:20.087641,0.019231,0.018519,-1.019231,,,,,,,,
22:1:20.125375,0.000000,0.018519,-1.038462,,,,,,,,
22:1:20.142804,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.147622,0.000000,0.018519,-1.038462,,,,,,,,
22:1:20.164026,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.176172,0.057692,0.000000,-1.000000,,,,,,,,
22:1:20.194383,0.019231,0.000000,-1.000000,,,,,,,,
22:1:20.194511,0.000000,0.018519,-1.038462,,,,,,,,
22:1:20.245121,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.247596,0.000000,0.000000,-1.057692,,,,,,,,
22:1:20.285162,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.356878,0.019231,0.074074,-1.019231,,,,,,,,
22:1:20.357017,0.019231,0.000000,-1.019231,,,,,,,,
22:1:20.360221,0.000000,0.000000,-1.038462,,,,,,,,
22:1:20.386766,0.019231,0.000000,-1.000000,,,,,,,,
22:1:20.393878,0.000000,0.018519,-1.038462,,,,,,,,
22:1:20.436548,0.019231,0.018519,-1.076923,,,,,,,,
22:1:20.440298,0.000000,0.018519,-1.038462,,,,,,,,
22:1:20.477582,0.019231,0.000000,-1.000000,,,,,,,,
22:1:20.480065,0.000000,0.000000,-1.038462,,,,,,,,
22:1:20.497580,0.019231,0.000000,-1.000000,,,,,,,,
22:1:20.518623,0.000000,0.018519,-1.038462,,,,,,,,
22:1:20.526290,0.019231,0.000000,-1.019231,,,,,,,,
22:1:20.547167,0.000000,0.018519,-1.038462,,,,,,,,
22:1:20.589358,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.591482,0.000000,0.018519,-1.038462,,,,,,,,
22:1:20.615285,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.615389,0.019231,0.018519,-1.038462,,,,,,,,
22:1:20.640146,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.648100,0.000000,0.018519,-1.057692,,,,,,,,
22:1:20.690279,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.717753,0.000000,0.018519,-1.038462,,,,,,,,
22:1:20.795183,0.019231,0.018519,-1.019231,,,,,,,,
22:1:20.823892,0.000000,0.018519,-1.038462,,,,,,,,
22:1:20.841379,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.845115,0.000000,0.018519,-1.038462,,,,,,,,
22:1:20.872806,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.875030,0.000000,0.000000,-1.057692,,,,,,,,
22:1:20.912910,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.915995,0.000000,0.000000,-1.057692,,,,,,,,
22:1:20.932897,0.019231,0.018519,-1.019231,,,,,,,,
22:1:20.943222,0.000000,0.018519,-1.038462,,,,,,,,
22:1:20.995264,0.019231,0.018519,-1.000000,,,,,,,,
22:1:20.998426,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.015858,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.025816,0.000000,0.000000,-1.057692,,,,,,,,
22:1:21.054029,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.071545,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.077629,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.106269,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.122786,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.129035,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.176431,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.178781,0.000000,0.018519,-1.057692,,,,,,,,
22:1:21.196339,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.208274,0.000000,0.000000,-1.057692,,,,,,,,
22:1:21.231039,0.019231,0.000000,-1.019231,,,,,,,,
22:1:21.231176,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.259504,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.259644,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.276541,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.280258,0.000000,0.000000,-1.038462,,,,,,,,
22:1:21.307904,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.355204,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.412905,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.420260,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.497779,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.515112,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.533018,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.541516,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.568938,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.587026,0.019231,0.000000,-1.096154,,,,,,,,
22:1:21.592854,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.635194,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.638303,0.019231,0.018519,-1.076923,,,,,,,,
22:1:21.649712,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.740291,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.743434,0.019231,0.000000,-1.019231,,,,,,,,
22:1:21.770167,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.847897,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.875346,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.892897,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.895959,0.000000,0.000000,-1.057692,,,,,,,,
22:1:21.941504,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.958846,0.000000,0.018519,-1.038462,,,,,,,,
22:1:21.965071,0.019231,0.018519,-1.000000,,,,,,,,
22:1:21.982909,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.000273,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.011160,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.027128,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.027268,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.072963,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.076348,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.094484,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.112264,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.134137,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.171467,0.000000,0.000000,-1.057692,,,,,,,,
22:1:22.189002,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.276545,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.279880,0.057692,0.000000,-1.000000,,,,,,,,
22:1:22.295271,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.312766,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.325945,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.345115,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.345246,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.360999,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.361139,0.000000,0.018519,-1.057692,,,,,,,,
22:1:22.376464,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.394731,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.410164,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.410269,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.457765,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.605868,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.702902,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.720429,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.723671,0.019231,0.000000,-1.019231,,,,,,,,
22:1:22.748952,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.751576,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.799131,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.802717,0.019231,0.000000,-1.019231,,,,,,,,
22:1:22.860490,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.877767,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.915259,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.918279,0.019231,0.018519,-1.000000,,,,,,,,
22:1:22.935786,0.038462,0.000000,-1.038462,,,,,,,,
22:1:22.951440,0.000000,0.018519,-1.038462,,,,,,,,
22:1:22.959900,0.019231,0.000000,-1.019231,,,,,,,,
22:1:22.977579,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.028957,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.046482,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.063973,0.019231,0.000000,-1.019231,,,,,,,,
22:1:23.066442,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.091686,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.091824,0.000000,0.000000,-1.038462,,,,,,,,
22:1:23.103982,0.019231,0.000000,-1.000000,,,,,,,,
22:1:23.115459,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.130467,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.130572,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.177335,0.019231,0.000000,-1.019231,,,,,,,,
22:1:23.202908,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.209028,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.226678,0.000000,0.000000,-1.038462,,,,,,,,
22:1:23.229073,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.246629,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.266150,0.019231,0.000000,-1.019231,,,,,,,,
22:1:23.276839,0.038462,0.000000,-1.038462,,,,,,,,
22:1:23.293034,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.293176,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.310632,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.344049,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.381724,0.000000,0.000000,-1.057692,,,,,,,,
22:1:23.399125,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.402320,0.000000,0.000000,-1.057692,,,,,,,,
22:1:23.457995,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.475870,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.492712,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.520178,0.000000,0.000000,-1.057692,,,,,,,,
22:1:23.555194,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.558354,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.595547,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.660022,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.690210,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.693944,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.711691,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.748075,0.000000,0.000000,-1.057692,,,,,,,,
22:1:23.748209,0.057692,0.000000,-1.000000,,,,,,,,
22:1:23.761613,0.019231,0.000000,-1.019231,,,,,,,,
22:1:23.799003,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.816705,0.019231,0.000000,-1.019231,,,,,,,,
22:1:23.844009,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.861601,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.879109,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.886532,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.903998,0.000000,0.000000,-1.057692,,,,,,,,
22:1:23.921456,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.949102,0.000000,0.018519,-1.038462,,,,,,,,
22:1:23.956455,0.019231,0.018519,-1.000000,,,,,,,,
22:1:23.973995,0.019231,0.018519,-1.038462,,,,,,,,
22:1:23.977869,0.019231,0.018519,-1.019231,,,,,,,,
22:1:24.005382,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.013542,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.029053,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.142882,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.205380,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.210342,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.228510,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.243796,0.019231,0.000000,-1.019231,,,,,,,,
22:1:24.261521,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.261661,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.278465,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.325471,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.342793,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.370257,0.019231,0.000000,-1.000000,,,,,,,,
22:1:24.373400,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.389016,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.446632,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.452882,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.470246,0.000000,0.000000,-1.057692,,,,,,,,
22:1:24.478102,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.510252,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.513434,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.530369,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.637929,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.665462,0.000000,0.000000,-1.057692,,,,,,,,
22:1:24.712876,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.730353,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.737319,0.019231,0.000000,-1.000000,,,,,,,,
22:1:24.762878,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.780346,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.786593,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.804010,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.811961,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.857858,0.019231,0.018519,-1.019231,,,,,,,,
22:1:24.875441,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.892956,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.910438,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.917889,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.946777,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.962878,0.019231,0.018519,-1.000000,,,,,,,,
22:1:24.980354,0.000000,0.018519,-1.038462,,,,,,,,
22:1:24.997958,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.015344,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.052849,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.070356,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.087855,0.019231,0.018519,-1.019231,,,,,,,,
22:1:25.090559,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.107939,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.111216,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.147930,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.151124,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.177859,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.181592,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.209130,0.019231,0.000000,-1.019231,,,,,,,,
22:1:25.226456,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.245825,0.019231,0.000000,-1.019231,,,,,,,,
22:1:25.251438,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.299116,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.301483,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.318967,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.347073,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.352709,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.380253,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.380375,0.019231,0.018519,-1.019231,,,,,,,,
22:1:25.411126,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.411238,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.420181,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.475352,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.478518,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.513979,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.514098,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.514151,0.057692,0.000000,-1.000000,,,,,,,,
22:1:25.531580,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.548973,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.566670,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.584207,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.587367,0.019231,0.018519,-1.019231,,,,,,,,
22:1:25.602855,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.612641,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.652836,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.656595,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.674082,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.677280,0.019231,0.000000,-1.019231,,,,,,,,
22:1:25.694629,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.711955,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.734227,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.743449,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.762157,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.776780,0.019231,0.018519,-1.019231,,,,,,,,
22:1:25.793991,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.811859,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.828003,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.843502,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.843619,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.862018,0.019231,0.018519,-1.000000,,,,,,,,
22:1:25.894124,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.911575,0.019231,0.018519,-1.076923,,,,,,,,
22:1:25.928954,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.932143,0.019231,0.000000,-1.019231,,,,,,,,
22:1:25.947858,0.000000,0.018519,-1.038462,,,,,,,,
22:1:25.960566,0.019231,0.018519,-1.019231,,,,,,,,
22:1:26.037696,0.000000,0.018519,-1.038462,,,,,,,,
22:1:26.041582,0.019231,0.018519,-1.000000,,,,,,,,
22:1:26.059105,0.000000,0.018519,-1.038462,,,,,,,,
22:1:26.062217,0.019231,0.000000,-1.019231,,,,,,,,
22:1:26.116270,0.000000,0.018519,-1.038462,,,,,,,,
22:1:26.162669,0.019231,0.000000,-1.019231,,,,,,,,
22:1:26.180151,0.000000,0.018519,-1.038462,,,,,,,,
22:1:26.182677,0.019231,0.018519,-1.019231,,,,,,,,
22:1:26.200130,0.000000,0.000000,-1.057692,,,,,,,,
22:1:26.217847,0.019231,0.000000,-1.019231,,,,,,,,
22:1:26.226488,0.019231,0.018519,-1.038462,,,,,,,,
22:1:26.330241,0.019231,0.018519,-1.000000,,,,,,,,
22:1:26.427698,0.000000,0.000000,-1.057692,,,,,,,,
22:1:26.432670,0.019231,0.000000,-1.019231,,,,,,,,
22:1:26.490364,0.000000,0.018519,-1.038462,,,,,,,,
22:1:26.587723,0.019231,0.018519,-1.000000,,,,,,,,
22:1:26.625993,0.000000,0.018519,-1.038462,,,,,,,,
22:1:26.642851,0.019231,0.018519,-1.000000,,,,,,,,
22:1:26.690385,0.000000,0.018519,-1.038462,,,,,,,,
22:1:26.694088,0.019231,0.018519,-1.000000,,,,,,,,
22:1:26.711516,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.206583,0.019231,0.000000,-1.019231,,,,,,,,
22:1:27.234095,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.237288,0.019231,0.000000,-1.019231,,,,,,,,
22:1:27.292831,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.296421,0.019231,0.000000,-1.019231,,,,,,,,
22:1:27.316057,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.328209,0.057692,0.000000,-1.000000,,,,,,,,
22:1:27.344023,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.363139,0.019231,0.018519,-1.000000,,,,,,,,
22:1:27.363273,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.395216,0.019231,0.018519,-1.000000,,,,,,,,
22:1:27.398261,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.424060,0.019231,0.018519,-1.019231,,,,,,,,
22:1:27.427819,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.445143,0.019231,0.018519,-1.000000,,,,,,,,
22:1:27.472809,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.477728,0.019231,0.018519,-1.000000,,,,,,,,
22:1:27.497841,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.510556,0.019231,0.018519,-1.000000,,,,,,,,
22:1:27.527448,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.545922,0.019231,0.018519,-1.019231,,,,,,,,
22:1:27.560456,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.576666,0.019231,0.018519,-1.000000,,,,,,,,
22:1:27.595627,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.629058,0.019231,0.018519,-1.000000,,,,,,,,
22:1:27.656669,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.675992,0.019231,0.000000,-1.019231,,,,,,,,
22:1:27.680345,0.019231,0.092593,-1.019231,,,,,,,,
22:1:27.697866,0.019231,0.018519,-1.000000,,,,,,,,
22:1:27.715318,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.742953,0.019231,0.018519,-1.000000,,,,,,,,
22:1:27.761607,0.038462,0.000000,-1.038462,,,,,,,,
22:1:27.779122,0.019231,0.018519,-1.000000,,,,,,,,
22:1:27.796870,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.802698,0.019231,0.000000,-1.019231,,,,,,,,
22:1:27.850343,0.000000,0.018519,-1.038462,,,,,,,,
22:1:27.852661,0.019231,0.000000,-1.019231,,,,,,,,
22:1:27.890312,0.000000,0.018519,-1.038462,,,,,,,,
22:1:28.225539,0.019231,0.018519,-1.000000,,,,,,,,
22:1:28.252834,0.000000,0.018519,-1.038462,,,,,,,,
22:1:28.256030,0.019231,0.018519,-1.000000,,,,,,,,
22:1:28.292834,0.000000,0.018519,-1.038462,,,,,,,,
22:1:28.310314,0.019231,0.018519,-1.000000,,,,,,,,
22:1:28.315309,0.000000,0.018519,-1.038462,,,,,,,,
22:1:28.675528,0.019231,0.000000,-1.019231,,,,,,,,
22:1:28.704093,0.000000,0.018519,-1.038462,,,,,,,,
22:1:29.232924,0.019231,0.000000,-1.019231,,,,,,,,
22:1:29.237712,0.000000,0.018519,-1.038462,,,,,,,,
22:1:29.315452,0.019231,0.018519,-1.000000,,,,,,,,
22:1:29.318723,0.000000,0.018519,-1.038462,,,,,,,,
22:1:29.318848,0.019231,0.018519,-1.000000,,,,,,,,
22:1:29.335342,0.000000,0.000000,-1.057692,,,,,,,,
22:1:29.344308,0.019231,0.018519,-1.000000,,,,,,,,
22:1:29.476250,0.000000,0.018519,-1.038462,,,,,,,,
22:1:29.492939,0.019231,0.018519,-1.000000,,,,,,,,
22:1:29.497804,0.000000,0.018519,-1.038462,,,,,,,,
22:1:29.515423,0.019231,0.018519,-1.000000,,,,,,,,
22:1:29.527920,0.000000,0.018519,-1.038462,,,,,,,,
22:1:29.543367,0.019231,0.018519,-1.000000,,,,,,,,
22:1:29.543484,0.000000,0.018519,-1.038462,,,,,,,,
22:1:29.562915,0.019231,0.018519,-1.000000,,,,,,,,
22:1:29.577494,0.000000,0.000000,-1.057692,,,,,,,,
22:1:29.594508,0.019231,0.018519,-1.000000,,,,,,,,
22:1:29.616667,0.000000,0.018519,-1.038462,,,,,,,,
22:1:29.626266,0.019231,0.000000,-1.019231,,,,,,,,
22:1:29.645347,0.000000,0.000000,-1.057692,,,,,,,,
22:1:29.645445,0.019231,0.000000,-1.019231,,,,,,,,
22:1:29.661562,0.000000,0.018519,-1.038462,,,,,,,,
22:1:29.677254,0.019231,0.018519,-1.000000,,,,,,,,
22:1:29.695882,0.000000,0.018519,-1.038462,,,,,,,,
22:1:29.710242,0.019231,0.000000,-1.000000,,,,,,,,
22:1:29.727003,0.000000,0.018519,-1.038462,,,,,,,,
22:1:30.235414,0.019231,0.018519,-1.000000,,,,,,,,
22:1:30.241658,0.000000,0.018519,-1.038462,,,,,,,,
22:1:30.259186,0.019231,0.018519,-1.000000,,,,,,,,
22:1:30.276818,0.000000,0.018519,-1.038462,,,,,,,,
22:1:30.304059,0.019231,0.018519,-1.000000,,,,,,,,
22:1:30.331651,0.000000,0.018519,-1.038462,,,,,,,,
22:1:30.334428,0.019231,0.018519,-1.000000,,,,,,,,
22:1:30.350553,0.000000,0.018519,-1.038462,,,,,,,,
22:1:31.095849,0.019231,0.000000,-1.019231,,,,,,,,
22:1:31.122896,0.000000,0.018519,-1.038462,,,,,,,,
22:1:31.150443,0.019231,0.018519,-1.000000,,,,,,,,
22:1:31.168017,0.000000,0.018519,-1.038462,,,,,,,,
22:1:31.175435,0.019231,0.018519,-1.000000,,,,,,,,
22:1:31.192806,0.000000,0.018519,-1.038462,,,,,,,,
22:1:31.265411,0.019231,0.018519,-1.000000,,,,,,,,
22:1:31.268666,0.000000,0.092593,-1.057692,,,,,,,,
22:1:31.284298,0.000000,0.018519,-1.038462,,,,,,,,
22:1:31.294867,0.019231,0.018519,-1.000000,,,,,,,,
22:1:31.311474,0.000000,0.018519,-1.038462,,,,,,,,
22:1:31.774239,0.019231,0.018519,-1.019231,,,,,,,,
22:1:31.777682,0.000000,0.018519,-1.038462,,,,,,,,
22:1:31.805283,0.019231,0.018519,-1.000000,,,,,,,,
22:1:31.822871,0.000000,0.018519,-1.038462,,,,,,,,
22:1:31.827887,0.019231,0.018519,-1.000000,,,,,,,,
22:1:31.875854,0.000000,0.018519,-1.038462,,,,,,,,
22:1:31.879154,0.019231,0.018519,-1.000000,,,,,,,,
22:1:31.879267,0.000000,0.018519,-1.038462,,,,,,,,
